;airline;flight;source_city;departure_time;stops;arrival_time;destination_city;class;duration;days_left;price
1151;Indigo;6E-2097;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.58;8;5955
1152;Indigo;6E-5018;Delhi;Afternoon;one;Night;Mumbai;Economy;10.33;8;5955
1153;Vistara;UK-981;Delhi;Night;zero;Night;Mumbai;Economy;2.0;8;6375
1154;Vistara;UK-985;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;8;6375
1155;SpiceJet;SG-8483;Delhi;Evening;one;Early_Morning;Mumbai;Economy;13.25;8;6060
1156;Indigo;6E-2046;Delhi;Evening;zero;Evening;Mumbai;Economy;2.17;8;6165
1157;Indigo;6E-5041;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;8;6165
1158;Indigo;6E-6278;Delhi;Morning;zero;Morning;Mumbai;Economy;2.33;8;6165
1159;Vistara;UK-977;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;8;6690
1160;GO_FIRST;G8-334;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;8;6532
1161;GO_FIRST;G8-336;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.25;8;6532
1162;GO_FIRST;G8-330;Delhi;Night;zero;Night;Mumbai;Economy;2.25;8;6532
1163;Indigo;6E-6202;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.17;8;6585
1164;Indigo;6E-549;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.25;8;6585
1165;Indigo;6E-2092;Delhi;Evening;one;Night;Mumbai;Economy;5.33;8;6932
1166;Indigo;6E-926;Delhi;Evening;one;Night;Mumbai;Economy;4.92;8;7420
1167;Air_India;AI-481;Delhi;Morning;one;Night;Mumbai;Economy;14.75;8;7468
1168;Indigo;6E-2083;Delhi;Early_Morning;one;Morning;Mumbai;Economy;5.42;8;7908
1169;Indigo;6,00E-184;Delhi;Morning;one;Afternoon;Mumbai;Economy;4.17;8;8108
1170;Air_India;AI-9843;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;9.75;8;8475
1171;Indigo;6E-6722;Delhi;Night;zero;Night;Mumbai;Economy;2.25;8;8685
1172;Vistara;UK-637;Delhi;Evening;one;Morning;Mumbai;Economy;18.33;8;9105
1173;Vistara;UK-706;Delhi;Afternoon;one;Morning;Mumbai;Economy;21.83;8;9158
1174;GO_FIRST;G8-717;Delhi;Evening;one;Night;Mumbai;Economy;4.75;8;8869
1175;Indigo;6E-2193;Delhi;Afternoon;one;Evening;Mumbai;Economy;3.83;8;8885
1176;Indigo;6E-2168;Delhi;Evening;one;Night;Mumbai;Economy;4.42;8;8885
1177;Indigo;6E-2193;Delhi;Afternoon;one;Night;Mumbai;Economy;8.33;8;8885
1178;Air_India;AI-9887;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.17;8;9000
1179;Air_India;AI-469;Delhi;Early_Morning;one;Night;Mumbai;Economy;17.17;8;9000
1180;GO_FIRST;G8-719;Delhi;Early_Morning;one;Night;Mumbai;Economy;14.25;8;9183
1181;Air_India;AI-531;Delhi;Evening;one;Night;Mumbai;Economy;24.75;8;9315
1182;Vistara;UK-879;Delhi;Evening;one;Night;Mumbai;Economy;5.33;8;9840
1183;Vistara;UK-829;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.0;8;9840
1184;Vistara;UK-899;Delhi;Afternoon;one;Night;Mumbai;Economy;8.25;8;9840
1185;Vistara;UK-871;Delhi;Night;one;Morning;Mumbai;Economy;13.42;8;9840
1186;Vistara;UK-829;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.5;8;9840
1187;Vistara;UK-879;Delhi;Evening;one;Morning;Mumbai;Economy;16.33;8;9840
1188;Vistara;UK-871;Delhi;Night;one;Afternoon;Mumbai;Economy;17.92;8;9840
1189;Vistara;UK-899;Delhi;Afternoon;one;Morning;Mumbai;Economy;19.25;8;9840
1190;Vistara;UK-879;Delhi;Evening;one;Afternoon;Mumbai;Economy;20.83;8;9840
1191;Vistara;UK-899;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;23.75;8;9840
1192;Vistara;UK-871;Delhi;Night;one;Night;Mumbai;Economy;26.42;8;9840
1193;Vistara;UK-829;Delhi;Early_Morning;one;Morning;Mumbai;Economy;26.5;8;9840
1194;Air_India;AI-469;Delhi;Early_Morning;one;Evening;Mumbai;Economy;10.5;8;9590
1195;Vistara;UK-859;Delhi;Morning;one;Night;Mumbai;Economy;12.58;8;9945
1196;Indigo;6,00E-152;Delhi;Morning;one;Evening;Mumbai;Economy;7.67;8;9861
1197;Indigo;6E-369;Delhi;Night;one;Morning;Mumbai;Economy;10.42;8;9861
1198;Indigo;6E-2373;Delhi;Afternoon;one;Evening;Mumbai;Economy;6.0;8;10003
1199;Air_India;AI-471;Delhi;Afternoon;one;Evening;Mumbai;Economy;4.58;8;10050
1200;SpiceJet;SG-3002;Delhi;Early_Morning;one;Morning;Mumbai;Economy;4.25;8;10260
1201;Indigo;6E-5088;Delhi;Early_Morning;one;Evening;Mumbai;Economy;10.25;8;10523
1202;Air_India;AI-877;Delhi;Morning;one;Evening;Mumbai;Economy;6.42;8;10680
1203;Indigo;6E-2338;Delhi;Afternoon;one;Night;Mumbai;Economy;8.0;8;10733
1204;Indigo;6E-2102;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;5.08;8;10838
1205;GO_FIRST;G8-2401;Delhi;Morning;one;Evening;Mumbai;Economy;8.0;8;11179
1206;GO_FIRST;G8-357;Delhi;Early_Morning;two_or_more;Evening;Mumbai;Economy;12.08;8;11295
1207;Air_India;AI-411;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;8.0;8;11310
1208;Air_India;AI-473;Delhi;Evening;one;Evening;Mumbai;Economy;22.75;8;11310
1209;Vistara;UK-637;Delhi;Evening;one;Night;Mumbai;Economy;4.42;8;11835
1210;AirAsia;I5-721;Delhi;Night;one;Morning;Mumbai;Economy;14.0;8;11520
1211;Vistara;UK-706;Delhi;Afternoon;one;Night;Mumbai;Economy;7.92;8;11888
1212;Vistara;UK-817;Delhi;Evening;one;Night;Mumbai;Economy;5.75;8;12150
1213;Vistara;UK-813;Delhi;Evening;one;Night;Mumbai;Economy;5.83;8;12150
1214;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;6.0;8;12150
1215;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;6.5;8;12150
1216;Vistara;UK-817;Delhi;Evening;one;Night;Mumbai;Economy;7.33;8;12150
1217;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;7.58;8;12150
1218;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;9.17;8;12150
1219;Vistara;UK-801;Delhi;Morning;one;Night;Mumbai;Economy;11.17;8;12150
1220;Vistara;UK-807;Delhi;Night;one;Morning;Mumbai;Economy;11.58;8;12150
1221;Vistara;UK-801;Delhi;Morning;one;Night;Mumbai;Economy;11.67;8;12150
1222;Vistara;UK-815;Delhi;Morning;one;Night;Mumbai;Economy;12.17;8;12150
1223;Vistara;UK-809;Delhi;Evening;one;Morning;Mumbai;Economy;12.42;8;12150
1224;Vistara;UK-815;Delhi;Morning;one;Night;Mumbai;Economy;12.67;8;12150
1225;Air_India;AI-453;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;8.83;8;11900
1226;Indigo;6,00E-181;Delhi;Early_Morning;one;Morning;Mumbai;Economy;4.83;8;11993
1227;Air_India;AI-502;Delhi;Afternoon;one;Night;Mumbai;Economy;7.58;8;12150
1228;Air_India;AI-506;Delhi;Morning;one;Night;Mumbai;Economy;11.33;8;12150
1229;Air_India;AI-504;Delhi;Night;one;Morning;Mumbai;Economy;11.33;8;12150
1230;Air_India;AI-803;Delhi;Early_Morning;one;Night;Mumbai;Economy;14.92;8;12150
1231;Air_India;AI-807;Delhi;Evening;one;Morning;Mumbai;Economy;15.25;8;12150
1232;Air_India;AI-502;Delhi;Afternoon;one;Morning;Mumbai;Economy;19.08;8;12150
1233;Air_India;AI-506;Delhi;Morning;one;Morning;Mumbai;Economy;22.83;8;12150
1234;Air_India;AI-803;Delhi;Early_Morning;one;Morning;Mumbai;Economy;26.42;8;12150
1235;Vistara;UK-673;Delhi;Afternoon;one;Evening;Mumbai;Economy;5.0;8;12623
1236;Air_India;AI-9645;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;24.83;8;12298
1237;Indigo;6E-607;Delhi;Night;one;Morning;Mumbai;Economy;10.17;8;12302
1238;Air_India;AI-544;Delhi;Evening;one;Night;Mumbai;Economy;6.67;8;12360
1239;Air_India;AI-542;Delhi;Morning;one;Night;Mumbai;Economy;14.17;8;12360
1240;Air_India;AI-560;Delhi;Morning;one;Night;Mumbai;Economy;15.75;8;12360
1241;Vistara;UK-833;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.33;8;12990
1242;Air_India;AI-479;Delhi;Night;one;Afternoon;Mumbai;Economy;17.75;8;12740
1243;SpiceJet;SG-2976;Delhi;Evening;one;Morning;Mumbai;Economy;15.25;8;12857
1244;Air_India;AI-429;Delhi;Morning;one;Evening;Mumbai;Economy;7.25;8;12990
1245;Air_India;AI-439;Delhi;Early_Morning;one;Evening;Mumbai;Economy;11.0;8;12990
1246;Air_India;AI-401;Delhi;Early_Morning;one;Evening;Mumbai;Economy;11.0;8;12990
1247;Air_India;AI-540;Delhi;Night;one;Morning;Mumbai;Economy;11.42;8;12990
1248;AirAsia;I5-784;Delhi;Evening;one;Early_Morning;Mumbai;Economy;15.17;8;12990
1249;Air_India;AI-537;Delhi;Evening;one;Morning;Mumbai;Economy;15.83;8;12990
1250;Air_India;AI-762;Delhi;Night;one;Afternoon;Mumbai;Economy;16.17;8;12990
1251;Air_India;AI-764;Delhi;Evening;one;Afternoon;Mumbai;Economy;19.5;8;12990
1252;Air_India;AI-406;Delhi;Morning;one;Afternoon;Mumbai;Economy;4.83;8;13200
1253;Air_India;AI-409;Delhi;Morning;one;Evening;Mumbai;Economy;7.25;8;13441
1254;Vistara;UK-835;Delhi;Evening;one;Morning;Mumbai;Economy;13.08;8;13830
1255;Vistara;UK-707;Delhi;Evening;one;Night;Mumbai;Economy;6.0;8;14040
1256;Vistara;UK-737;Delhi;Afternoon;one;Night;Mumbai;Economy;7.58;8;14040
1257;GO_FIRST;G8-1404;Delhi;Morning;one;Evening;Mumbai;Economy;7.08;8;13699
1258;Air_India;AI-401;Delhi;Early_Morning;one;Night;Mumbai;Economy;13.25;8;13830
1259;Vistara;UK-839;Delhi;Afternoon;one;Night;Mumbai;Economy;9.08;8;14565
1260;Vistara;UK-833;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.42;8;14565
1261;AirAsia;I5-721;Delhi;Night;one;Early_Morning;Mumbai;Economy;10.5;8;14670
1262;Vistara;UK-835;Delhi;Evening;one;Morning;Mumbai;Economy;15.75;8;14985
1263;Air_India;AI-465;Delhi;Evening;one;Night;Mumbai;Economy;6.25;8;14670
1264;Air_India;AI-512;Delhi;Afternoon;one;Night;Mumbai;Economy;8.92;8;14670
1265;Vistara;UK-837;Delhi;Evening;one;Morning;Mumbai;Economy;15.58;8;15300
1266;Vistara;UK-705;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;5.5;8;15405
1267;GO_FIRST;G8-286;Delhi;Morning;one;Evening;Mumbai;Economy;7.5;8;15405
1268;GO_FIRST;G8-286;Delhi;Morning;one;Evening;Mumbai;Economy;8.83;8;15405
1269;Air_India;AI-429;Delhi;Morning;one;Afternoon;Mumbai;Economy;30.08;8;15405
1270;Air_India;AI-475;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;24.58;8;15973
1271;Air_India;AI-762;Delhi;Night;one;Night;Mumbai;Economy;23.83;8;16035
1272;Air_India;AI-764;Delhi;Evening;one;Night;Mumbai;Economy;27.17;8;16035
1273;Vistara;UK-705;Delhi;Early_Morning;one;Night;Mumbai;Economy;12.83;8;16455
1274;Air_India;AI-801;Delhi;Evening;one;Night;Mumbai;Economy;29.33;8;16245
1275;Vistara;UK-747;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;6.5;8;16665
1276;Air_India;AI-9643;Delhi;Evening;one;Afternoon;Mumbai;Economy;20.83;8;17295
1277;Vistara;UK-747;Delhi;Early_Morning;one;Night;Mumbai;Economy;13.83;8;17715
1278;Air_India;AI-767;Delhi;Afternoon;one;Night;Mumbai;Economy;7.92;8;17400
1279;Air_India;AI-839;Delhi;Night;one;Night;Mumbai;Economy;26.5;8;17505
1280;Vistara;UK-683;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;25.58;8;19123
1281;SpiceJet;SG-2277;Delhi;Afternoon;one;Evening;Mumbai;Economy;25.75;8;19464
1282;Air_India;AI-885;Delhi;Morning;one;Night;Mumbai;Economy;11.5;8;19500
1283;Air_India;AI-885;Delhi;Morning;one;Evening;Mumbai;Economy;5.67;8;20760
1284;AirAsia;I5-773;Delhi;Evening;one;Early_Morning;Mumbai;Economy;11.67;8;23307
1285;Vistara;UK-847;Delhi;Morning;one;Afternoon;Mumbai;Economy;27.58;8;28058
1286;SpiceJet;SG-1089;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.25;9;5955
1287;SpiceJet;SG-8803;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.25;9;5955
1288;SpiceJet;SG-1061;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.33;9;5955
1289;SpiceJet;SG-8157;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.33;9;5955
1290;SpiceJet;SG-1063;Delhi;Evening;zero;Night;Mumbai;Economy;2.33;9;5955
1291;SpiceJet;SG-8169;Delhi;Evening;zero;Night;Mumbai;Economy;2.33;9;5955
1292;Vistara;UK-981;Delhi;Night;zero;Night;Mumbai;Economy;2.0;9;5955
1293;Vistara;UK-927;Delhi;Morning;zero;Morning;Mumbai;Economy;2.08;9;5955
1294;Vistara;UK-975;Delhi;Early_Morning;zero;Early_Morning;Mumbai;Economy;2.17;9;5955
1295;Vistara;UK-993;Delhi;Afternoon;zero;Afternoon;Mumbai;Economy;2.17;9;5955
1296;Vistara;UK-951;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.17;9;5955
1297;Vistara;UK-933;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.17;9;5955
1298;Vistara;UK-985;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;9;5955
1299;Vistara;UK-953;Delhi;Night;zero;Night;Mumbai;Economy;2.17;9;5955
1300;Vistara;UK-943;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.25;9;5955
1301;Vistara;UK-995;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.25;9;5955
1302;Vistara;UK-977;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;9;5955
1303;Vistara;UK-963;Delhi;Morning;zero;Morning;Mumbai;Economy;2.33;9;5955
1304;Vistara;UK-945;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.33;9;5955
1305;Vistara;UK-941;Delhi;Evening;zero;Evening;Mumbai;Economy;2.33;9;5955
1306;Vistara;UK-955;Delhi;Evening;zero;Night;Mumbai;Economy;2.33;9;5955
1307;GO_FIRST;G8-334;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;9;5954
1308;GO_FIRST;G8-346;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;9;5954
1309;GO_FIRST;G8-338;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.33;9;5954
1310;Indigo;6E-2054;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;9;5955
1311;Indigo;6E-5001;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;9;5955
1312;Indigo;6E-2137;Delhi;Night;zero;Late_Night;Mumbai;Economy;2.17;9;5955
1313;Indigo;6E-6278;Delhi;Morning;zero;Morning;Mumbai;Economy;2.33;9;5955
1314;Indigo;6,00E-218;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.33;9;5955
1315;Indigo;6E-5328;Delhi;Morning;zero;Morning;Mumbai;Economy;2.5;9;5955
1316;Air_India;AI-868;Delhi;Evening;zero;Evening;Mumbai;Economy;2.0;9;5955
1317;Air_India;AI-887;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.08;9;5955
1318;Air_India;AI-665;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;9;5955
1319;Air_India;AI-865;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.17;9;5955
1320;Air_India;AI-805;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;9;5955
1321;Air_India;AI-678;Delhi;Morning;zero;Morning;Mumbai;Economy;2.25;9;5955
1322;Air_India;AI-624;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;9;5955
1323;AirAsia;I5-740;Delhi;Early_Morning;one;Night;Mumbai;Economy;12.58;9;5949
1324;GO_FIRST;G8-165;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;8.0;9;5954
1325;GO_FIRST;G8-237;Delhi;Afternoon;one;Night;Mumbai;Economy;9.25;9;5954
1326;GO_FIRST;G8-103;Delhi;Evening;one;Early_Morning;Mumbai;Economy;12.33;9;5954
1327;GO_FIRST;G8-719;Delhi;Early_Morning;one;Night;Mumbai;Economy;14.25;9;5954
1328;GO_FIRST;G8-119;Delhi;Evening;one;Morning;Mumbai;Economy;15.17;9;5954
1329;GO_FIRST;G8-113;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.75;9;5954
1330;Air_India;AI-441;Delhi;Evening;one;Night;Mumbai;Economy;3.75;9;5955
1331;SpiceJet;SG-8709;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;9;6060
1332;SpiceJet;SG-8483;Delhi;Evening;one;Early_Morning;Mumbai;Economy;13.25;9;6060
1333;Indigo;6E-6202;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.17;9;6165
1334;Indigo;6E-5041;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;9;6165
1335;Indigo;6E-6722;Delhi;Night;zero;Night;Mumbai;Economy;2.25;9;6165
1336;Indigo;6E-2092;Delhi;Evening;one;Night;Mumbai;Economy;5.33;9;6443
1337;GO_FIRST;G8-336;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.25;9;6532
1338;GO_FIRST;G8-392;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.25;9;6532
1339;GO_FIRST;G8-330;Delhi;Night;zero;Night;Mumbai;Economy;2.25;9;6532
1340;GO_FIRST;G8-323;Delhi;Evening;zero;Night;Mumbai;Economy;2.33;9;6532
1341;AirAsia;I5-764;Delhi;Early_Morning;zero;Early_Morning;Mumbai;Economy;2.17;9;6559
1342;Indigo;6E-2046;Delhi;Evening;zero;Evening;Mumbai;Economy;2.17;9;6585
1343;AirAsia;I5-482;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;9;6769
1344;Indigo;6E-5018;Delhi;Afternoon;one;Night;Mumbai;Economy;10.33;9;6932
1345;Indigo;6E-549;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.25;9;7530
1346;Air_India;AI-435;Delhi;Early_Morning;one;Night;Mumbai;Economy;17.5;9;7783
1347;Indigo;6,00E-184;Delhi;Morning;one;Afternoon;Mumbai;Economy;4.17;9;7898
1348;Indigo;6,00E-282;Delhi;Morning;two_or_more;Evening;Mumbai;Economy;9.67;9;8003
1349;Air_India;AI-469;Delhi;Early_Morning;one;Night;Mumbai;Economy;17.83;9;9000
1350;Air_India;AI-469;Delhi;Early_Morning;one;Morning;Mumbai;Economy;28.08;9;9000
1351;Indigo;6E-2083;Delhi;Early_Morning;one;Morning;Mumbai;Economy;5.42;9;9373
1352;GO_FIRST;G8-717;Delhi;Evening;one;Night;Mumbai;Economy;4.75;9;9447
1353;Vistara;UK-829;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.0;9;9840
1354;Vistara;UK-871;Delhi;Night;one;Morning;Mumbai;Economy;13.42;9;9840
1355;Vistara;UK-829;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.5;9;9840
1356;Vistara;UK-871;Delhi;Night;one;Night;Mumbai;Economy;26.42;9;9840
1357;Vistara;UK-829;Delhi;Early_Morning;one;Morning;Mumbai;Economy;26.5;9;9840
1358;Vistara;UK-879;Delhi;Evening;one;Night;Mumbai;Economy;5.33;9;9945
1359;Vistara;UK-879;Delhi;Evening;one;Morning;Mumbai;Economy;16.33;9;9945
1360;Vistara;UK-899;Delhi;Afternoon;one;Night;Mumbai;Economy;8.25;9;10260
1361;Vistara;UK-871;Delhi;Night;one;Afternoon;Mumbai;Economy;17.92;9;10260
1362;Vistara;UK-899;Delhi;Afternoon;one;Morning;Mumbai;Economy;19.25;9;10260
1363;Vistara;UK-879;Delhi;Evening;one;Afternoon;Mumbai;Economy;20.83;9;10365
1364;Air_India;AI-483;Delhi;Evening;one;Evening;Mumbai;Economy;23.92;9;10220
1365;Vistara;UK-637;Delhi;Evening;one;Night;Mumbai;Economy;4.42;9;10575
1366;Vistara;UK-859;Delhi;Morning;one;Night;Mumbai;Economy;12.58;9;10575
1367;Vistara;UK-859;Delhi;Morning;one;Morning;Mumbai;Economy;23.58;9;10575
1368;SpiceJet;SG-2976;Delhi;Evening;one;Night;Mumbai;Economy;4.5;9;10233
1369;SpiceJet;SG-2976;Delhi;Evening;one;Morning;Mumbai;Economy;15.25;9;10233
1370;Vistara;UK-706;Delhi;Afternoon;one;Night;Mumbai;Economy;7.92;9;10628
1371;Vistara;UK-899;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;23.75;9;10680
1372;Indigo;6E-2168;Delhi;Evening;one;Night;Mumbai;Economy;4.42;9;10349
1373;Indigo;6E-2373;Delhi;Afternoon;one;Evening;Mumbai;Economy;6.0;9;10721
1374;Vistara;UK-637;Delhi;Evening;one;Morning;Mumbai;Economy;17.83;9;11100
1375;Vistara;UK-706;Delhi;Afternoon;one;Morning;Mumbai;Economy;21.33;9;11153
1376;Indigo;6E-2193;Delhi;Afternoon;one;Evening;Mumbai;Economy;3.83;9;10838
1377;Indigo;6,00E-152;Delhi;Morning;one;Evening;Mumbai;Economy;7.67;9;10838
1378;Indigo;6E-2193;Delhi;Afternoon;one;Night;Mumbai;Economy;8.33;9;10838
1379;Air_India;AI-531;Delhi;Evening;one;Night;Mumbai;Economy;24.75;9;10890
1380;Vistara;UK-683;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;25.58;9;11406
1381;Indigo;6E-369;Delhi;Night;one;Morning;Mumbai;Economy;10.42;9;11153
1382;GO_FIRST;G8-2401;Delhi;Morning;one;Evening;Mumbai;Economy;8.0;9;11179
1383;GO_FIRST;G8-357;Delhi;Early_Morning;two_or_more;Evening;Mumbai;Economy;12.08;9;11295
1384;Air_India;AI-411;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;8.0;9;11310
1385;Air_India;AI-811;Delhi;Evening;one;Afternoon;Mumbai;Economy;20.58;9;11310
1386;Air_India;AI-9809;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;25.83;9;11310
1387;Indigo;6E-926;Delhi;Evening;one;Night;Mumbai;Economy;4.92;9;11326
1388;GO_FIRST;G8-1404;Delhi;Morning;one;Evening;Mumbai;Economy;7.08;9;11703
1389;Vistara;UK-817;Delhi;Evening;one;Night;Mumbai;Economy;5.75;9;12150
1390;Vistara;UK-813;Delhi;Evening;one;Night;Mumbai;Economy;5.83;9;12150
1391;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;6.5;9;12150
1392;Vistara;UK-817;Delhi;Evening;one;Night;Mumbai;Economy;7.33;9;12150
1393;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;7.58;9;12150
1394;Vistara;UK-819;Delhi;Afternoon;one;Night;Mumbai;Economy;9.17;9;12150
1395;Vistara;UK-807;Delhi;Night;one;Morning;Mumbai;Economy;11.58;9;12150
1396;Vistara;UK-801;Delhi;Morning;one;Night;Mumbai;Economy;11.67;9;12150
1397;Vistara;UK-809;Delhi;Evening;one;Morning;Mumbai;Economy;12.42;9;12150
1398;Vistara;UK-815;Delhi;Morning;one;Night;Mumbai;Economy;12.67;9;12150
1399;Vistara;UK-801;Delhi;Morning;one;Night;Mumbai;Economy;12.75;9;12150
1400;Vistara;UK-815;Delhi;Morning;one;Night;Mumbai;Economy;13.75;9;12150
1401;Vistara;UK-801;Delhi;Morning;one;Night;Mumbai;Economy;14.33;9;12150
1402;Vistara;UK-813;Delhi;Evening;one;Morning;Mumbai;Economy;14.67;9;12150
1403;Vistara;UK-811;Delhi;Early_Morning;one;Night;Mumbai;Economy;14.83;9;12150
1404;Vistara;UK-815;Delhi;Morning;one;Night;Mumbai;Economy;15.33;9;12150
1405;Vistara;UK-811;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.92;9;12150
1406;Air_India;AI-504;Delhi;Night;one;Night;Mumbai;Economy;23.83;9;12150
1407;Air_India;AI-9857;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.25;9;12298
1408;Vistara;UK-835;Delhi;Evening;one;Morning;Mumbai;Economy;13.08;9;12990
1409;Air_India;AI-453;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;10.08;9;12740
1410;Indigo;6E-607;Delhi;Night;one;Morning;Mumbai;Economy;10.17;9;12791
1411;Air_India;AI-540;Delhi;Night;one;Morning;Mumbai;Economy;11.42;9;12990
1412;SpiceJet;SG-3002;Delhi;Early_Morning;one;Morning;Mumbai;Economy;4.25;9;13200
1413;Air_India;AI-764;Delhi;Evening;one;Afternoon;Mumbai;Economy;19.5;9;13410
1414;Air_India;AI-451;Delhi;Afternoon;one;Evening;Mumbai;Economy;25.92;9;13620
1415;Indigo;6E-2901;Delhi;Morning;one;Night;Mumbai;Economy;9.5;9;13673
1416;Indigo;6E-2338;Delhi;Afternoon;one;Night;Mumbai;Economy;8.0;9;13767
1417;Vistara;UK-833;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.33;9;14565
1418;Vistara;UK-839;Delhi;Afternoon;one;Night;Mumbai;Economy;9.08;9;14565
1419;Air_India;AI-762;Delhi;Night;one;Afternoon;Mumbai;Economy;16.17;9;14250
1420;Vistara;UK-673;Delhi;Afternoon;one;Evening;Mumbai;Economy;5.0;9;14723
1421;Vistara;UK-737;Delhi;Afternoon;one;Night;Mumbai;Economy;7.58;9;14880
1422;Air_India;AI-839;Delhi;Night;one;Night;Mumbai;Economy;26.5;9;14880
1423;Air_India;AI-807;Delhi;Evening;one;Night;Mumbai;Economy;27.75;9;15195
1424;Vistara;UK-707;Delhi;Evening;one;Night;Mumbai;Economy;6.0;9;15930
1425;Air_India;AI-877;Delhi;Morning;one;Evening;Mumbai;Economy;6.42;9;15615
1426;Air_India;AI-473;Delhi;Evening;one;Evening;Mumbai;Economy;22.75;9;15615
1427;Indigo;6E-2154;Delhi;Morning;one;Afternoon;Mumbai;Economy;4.08;9;15720
1428;Indigo;6,00E-181;Delhi;Early_Morning;one;Morning;Mumbai;Economy;4.83;9;15720
1429;Indigo;6E-2901;Delhi;Morning;one;Evening;Mumbai;Economy;4.83;9;15720
1430;Indigo;6E-2097;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.58;9;15720
1431;SpiceJet;SG-2277;Delhi;Afternoon;one;Evening;Mumbai;Economy;25.75;9;15771
1432;Air_India;AI-767;Delhi;Afternoon;one;Night;Mumbai;Economy;7.92;9;16035
1433;Air_India;AI-401;Delhi;Early_Morning;one;Night;Mumbai;Economy;13.25;9;16035
1434;Air_India;AI-406;Delhi;Morning;one;Afternoon;Mumbai;Economy;4.83;9;16455
1435;Vistara;UK-705;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;5.5;9;16980
